SaleID,Product_id,Customer_id,Units_sold,SaleDate,BuyerType,year
6908,10,127,1,"Monday, April 17, 2023",User,2023
7053,10,75,1,"Tuesday, November 7, 2023",User,2023
7485,10,66,1,"Friday, June 23, 2023",User,2023
7613,10,45,1,"Wednesday, May 31, 2023",User,2023
7637,10,48,1,"Wednesday, February 1, 2023",User,2023
7828,10,90,1,"Monday, October 9, 2023",User,2023
7835,10,6,1,"Thursday, September 14, 2023",User,2023
8130,10,91,1,"Saturday, April 8, 2023",User,2023
8404,10,119,1,"Friday, October 13, 2023",User,2023
8421,10,83,1,"Sunday, October 8, 2023",User,2023
8593,10,129,1,"Saturday, May 6, 2023",User,2023
8880,10,180,1,"Tuesday, August 1, 2023",User,2023
9376,10,60,1,"Tuesday, February 21, 2023",User,2023
9479,10,50,1,"Saturday, March 25, 2023",User,2023
9585,10,113,1,"Monday, March 13, 2023",User,2023
9725,10,37,1,"Saturday, April 29, 2023",User,2023
82,10,145,1,"Wednesday, April 12, 2023",User,2023
210,10,121,1,"Wednesday, April 26, 2023",User,2023
420,10,76,1,"Friday, January 6, 2023",User,2023
1231,10,82,1,"Saturday, June 3, 2023",User,2023
1460,10,79,1,"Wednesday, March 22, 2023",User,2023
1655,10,71,1,"Sunday, January 15, 2023",User,2023
2032,10,95,1,"Friday, June 16, 2023",User,2023
2677,10,64,1,"Thursday, November 16, 2023",User,2023
2707,10,18,1,"Saturday, September 23, 2023",User,2023
2830,10,112,1,"Sunday, January 8, 2023",User,2023
3132,10,153,1,"Sunday, September 3, 2023",User,2023
3333,10,123,1,"Wednesday, March 15, 2023",User,2023
3485,10,110,1,"Monday, July 3, 2023",User,2023
3530,10,167,1,"Tuesday, January 31, 2023",User,2023
3639,10,52,1,"Friday, October 27, 2023",User,2023
3721,10,183,1,"Thursday, March 23, 2023",User,2023
3803,10,15,1,"Sunday, February 26, 2023",User,2023
4270,10,156,1,"Thursday, March 2, 2023",User,2023
4285,10,126,1,"Friday, June 16, 2023",User,2023
4666,10,1,1,"Saturday, September 9, 2023",User,2023
272,10,105,1,"Thursday, September 29, 2022",User,2022
313,10,142,1,"Sunday, September 11, 2022",User,2022
868,10,187,1,"Friday, May 17, 2024",User,2024
146,14,179,1,"Saturday, April 22, 2023",User,2023
252,14,22,1,"Thursday, June 15, 2023",User,2023
293,14,126,1,"Thursday, February 2, 2023",User,2023
665,14,72,1,"Wednesday, May 10, 2023",User,2023
745,14,83,1,"Friday, March 3, 2023",User,2023
782,14,182,1,"Monday, January 2, 2023",User,2023
989,14,51,1,"Saturday, January 21, 2023",User,2023
2034,14,160,1,"Thursday, July 20, 2023",User,2023
2248,14,109,1,"Friday, September 29, 2023",User,2023
2771,14,3,1,"Monday, August 28, 2023",User,2023
2962,14,18,1,"Monday, August 21, 2023",User,2023
3387,14,46,1,"Tuesday, February 7, 2023",User,2023
3632,14,177,1,"Thursday, December 28, 2023",User,2023
3743,14,168,1,"Sunday, August 27, 2023",User,2023
4038,14,73,1,"Friday, April 14, 2023",User,2023
4122,14,175,1,"Sunday, September 17, 2023",User,2023
4133,14,120,1,"Sunday, December 24, 2023",User,2023
4182,14,69,1,"Wednesday, October 25, 2023",User,2023
4335,14,22,1,"Monday, January 2, 2023",User,2023
4710,14,136,1,"Monday, June 5, 2023",User,2023
5554,14,21,1,"Tuesday, September 26, 2023",User,2023
5884,14,158,1,"Wednesday, November 29, 2023",User,2023
6583,14,114,1,"Wednesday, May 3, 2023",User,2023
6611,14,1,1,"Thursday, March 9, 2023",User,2023
6626,14,27,1,"Tuesday, May 23, 2023",User,2023
7011,14,186,1,"Monday, June 5, 2023",User,2023
7445,14,8,1,"Friday, March 3, 2023",User,2023
7532,14,24,1,"Sunday, August 13, 2023",User,2023
7756,14,97,1,"Friday, March 24, 2023",User,2023
7764,14,45,1,"Sunday, August 27, 2023",User,2023
7777,14,155,1,"Wednesday, August 23, 2023",User,2023
7976,14,10,1,"Saturday, January 14, 2023",User,2023
7989,14,62,1,"Thursday, December 7, 2023",User,2023
7993,14,128,1,"Tuesday, January 10, 2023",User,2023
8240,14,19,1,"Tuesday, May 2, 2023",User,2023
8322,14,144,1,"Monday, May 22, 2023",User,2023
8471,14,149,1,"Wednesday, December 27, 2023",User,2023
8541,14,28,1,"Thursday, December 14, 2023",User,2023
8598,14,23,1,"Friday, November 3, 2023",User,2023
8979,14,80,1,"Sunday, June 18, 2023",User,2023
9025,14,130,1,"Tuesday, October 10, 2023",User,2023
9162,14,30,1,"Sunday, July 30, 2023",User,2023
9379,14,185,1,"Monday, January 9, 2023",User,2023
9771,14,10,1,"Tuesday, January 3, 2023",User,2023
9856,14,58,1,"Thursday, May 18, 2023",User,2023
9883,14,91,1,"Sunday, September 24, 2023",User,2023
146,14,179,1,"Thursday, January 26, 2023",User,2023
252,14,22,1,"Friday, June 23, 2023",User,2023
293,14,126,1,"Monday, August 21, 2023",User,2023
665,14,72,1,"Tuesday, November 21, 2023",User,2023
745,14,83,1,"Wednesday, October 4, 2023",User,2023
782,14,182,1,"Wednesday, May 31, 2023",User,2023
989,14,51,1,"Friday, March 15, 2024",User,2024
2034,14,160,1,"Thursday, July 20, 2023",User,2023
2248,14,109,1,"Friday, September 29, 2023",User,2023
2771,14,3,1,"Monday, August 28, 2023",User,2023
2962,14,18,1,"Monday, August 21, 2023",User,2023
3387,14,46,1,"Tuesday, February 7, 2023",User,2023
3632,14,177,1,"Thursday, December 28, 2023",User,2023
3743,14,168,1,"Sunday, August 27, 2023",User,2023
4038,14,73,1,"Friday, April 14, 2023",User,2023
4122,14,175,1,"Sunday, September 17, 2023",User,2023
4133,14,120,1,"Sunday, December 24, 2023",User,2023
4182,14,69,1,"Wednesday, October 25, 2023",User,2023
4335,14,22,1,"Monday, January 2, 2023",User,2023
4710,14,136,1,"Monday, June 5, 2023",User,2023
403,14,129,1,"Sunday, July 2, 2023",User,2023
214,33,9,1,"Saturday, August 5, 2023",User,2023
333,33,114,1,"Saturday, September 2, 2023",User,2023
607,33,60,1,"Monday, June 19, 2023",User,2023
652,33,174,1,"Thursday, February 9, 2023",User,2023
689,33,188,1,"Wednesday, November 8, 2023",User,2023
1588,33,63,1,"Wednesday, November 22, 2023",User,2023
1696,33,190,1,"Tuesday, January 24, 2023",User,2023
1910,33,130,1,"Thursday, October 19, 2023",User,2023
1963,33,36,1,"Thursday, March 16, 2023",User,2023
2077,33,139,1,"Sunday, October 15, 2023",User,2023
2242,33,189,1,"Monday, March 27, 2023",User,2023
2390,33,1,1,"Monday, July 31, 2023",User,2023
2896,33,88,1,"Monday, November 6, 2023",User,2023
3245,33,24,1,"Wednesday, March 22, 2023",User,2023
3441,33,25,1,"Saturday, November 25, 2023",User,2023
3814,33,145,1,"Saturday, October 7, 2023",User,2023
4013,33,11,1,"Friday, March 3, 2023",User,2023
4303,33,29,1,"Tuesday, July 18, 2023",User,2023
4396,33,60,1,"Wednesday, October 4, 2023",User,2023
4918,33,44,1,"Wednesday, January 11, 2023",User,2023
4987,33,198,1,"Sunday, January 22, 2023",User,2023
5212,33,28,1,"Monday, February 20, 2023",User,2023
5572,33,90,1,"Sunday, October 29, 2023",User,2023
5599,33,122,1,"Sunday, October 1, 2023",User,2023
5717,33,123,1,"Sunday, November 5, 2023",User,2023
5772,33,16,1,"Wednesday, February 22, 2023",User,2023
5821,33,198,1,"Wednesday, September 27, 2023",User,2023
6370,33,124,1,"Sunday, November 12, 2023",User,2023
6407,33,174,1,"Wednesday, November 15, 2023",User,2023
6541,33,77,1,"Thursday, September 21, 2023",User,2023
6677,33,123,1,"Saturday, October 28, 2023",User,2023
6767,33,106,1,"Thursday, April 13, 2023",User,2023
6941,33,168,1,"Saturday, October 7, 2023",User,2023
7107,33,48,1,"Sunday, December 3, 2023",User,2023
7138,33,101,1,"Friday, November 10, 2023",User,2023
7453,33,150,1,"Saturday, January 7, 2023",User,2023
7751,33,187,1,"Friday, January 27, 2023",User,2023
8087,33,73,1,"Thursday, January 5, 2023",User,2023
8107,33,51,1,"Saturday, March 4, 2023",User,2023
8298,33,44,1,"Friday, April 28, 2023",User,2023
8390,33,115,1,"Thursday, March 2, 2023",User,2023
8418,33,22,1,"Wednesday, September 27, 2023",User,2023
8642,33,135,1,"Friday, August 25, 2023",User,2023
8918,33,76,1,"Wednesday, September 13, 2023",User,2023
9133,33,19,1,"Tuesday, April 25, 2023",User,2023
9499,33,92,1,"Thursday, November 9, 2023",User,2023
9681,33,151,1,"Saturday, November 25, 2023",User,2023
9821,33,6,1,"Friday, March 3, 2023",User,2023
9839,33,108,1,"Sunday, January 15, 2023",User,2023
214,33,9,1,"Sunday, February 5, 2023",User,2023
333,33,114,1,"Tuesday, January 31, 2023",User,2023
607,33,60,1,"Thursday, August 31, 2023",User,2023
652,33,174,1,"Saturday, February 11, 2023",User,2023
689,33,188,1,"Friday, January 20, 2023",User,2023
1588,33,63,1,"Wednesday, November 22, 2023",User,2023
1696,33,190,1,"Tuesday, January 24, 2023",User,2023
1910,33,130,1,"Thursday, October 19, 2023",User,2023
1963,33,36,1,"Thursday, March 16, 2023",User,2023
2077,33,139,1,"Sunday, October 15, 2023",User,2023
2242,33,189,1,"Monday, March 27, 2023",User,2023
2390,33,1,1,"Monday, July 31, 2023",User,2023
2896,33,88,1,"Monday, November 6, 2023",User,2023
3245,33,24,1,"Wednesday, March 22, 2023",User,2023
3441,33,25,1,"Saturday, November 25, 2023",User,2023
3814,33,145,1,"Saturday, October 7, 2023",User,2023
4013,33,11,1,"Friday, March 3, 2023",User,2023
4303,33,29,1,"Tuesday, July 18, 2023",User,2023
4396,33,60,1,"Wednesday, October 4, 2023",User,2023
1154,33,168,1,"Thursday, February 27, 2025",User,2025
129,24,193,1,"Thursday, July 20, 2023",User,2023
788,24,200,1,"Saturday, August 5, 2023",User,2023
846,24,143,1,"Wednesday, October 4, 2023",User,2023
1154,24,143,1,"Wednesday, July 12, 2023",User,2023
1255,24,6,1,"Sunday, January 8, 2023",User,2023
1384,24,59,1,"Saturday, July 8, 2023",User,2023
1671,24,87,1,"Thursday, May 25, 2023",User,2023
1768,24,103,1,"Saturday, January 28, 2023",User,2023
1794,24,174,1,"Saturday, December 30, 2023",User,2023
1895,24,65,1,"Friday, June 2, 2023",User,2023
2004,24,84,1,"Wednesday, October 18, 2023",User,2023
2076,24,143,1,"Tuesday, August 29, 2023",User,2023
2695,24,134,1,"Tuesday, August 8, 2023",User,2023
2829,24,2,1,"Wednesday, April 12, 2023",User,2023
2924,24,120,1,"Tuesday, November 28, 2023",User,2023
3370,24,105,1,"Friday, April 14, 2023",User,2023
3918,24,96,1,"Tuesday, June 20, 2023",User,2023
4153,24,10,1,"Sunday, March 19, 2023",User,2023
4882,24,5,1,"Thursday, December 14, 2023",User,2023
4935,24,55,1,"Sunday, October 22, 2023",User,2023
4963,24,102,1,"Sunday, September 3, 2023",User,2023
5071,24,91,1,"Tuesday, April 25, 2023",User,2023
5340,24,118,1,"Sunday, June 25, 2023",User,2023
5412,24,36,1,"Wednesday, July 12, 2023",User,2023
5523,24,118,1,"Saturday, March 4, 2023",User,2023
5570,24,47,1,"Saturday, March 25, 2023",User,2023
5631,24,53,1,"Thursday, December 14, 2023",User,2023
5906,24,12,1,"Saturday, April 15, 2023",User,2023
5933,24,90,1,"Wednesday, August 9, 2023",User,2023
5984,24,191,1,"Thursday, March 23, 2023",User,2023
6140,24,45,1,"Sunday, March 19, 2023",User,2023
6352,24,86,1,"Tuesday, November 14, 2023",User,2023
6558,24,184,1,"Wednesday, January 25, 2023",User,2023
6605,24,181,1,"Thursday, December 21, 2023",User,2023
6609,24,160,1,"Monday, June 26, 2023",User,2023
6983,24,3,1,"Monday, May 29, 2023",User,2023
7601,24,193,1,"Monday, April 10, 2023",User,2023
7616,24,183,1,"Wednesday, August 16, 2023",User,2023
7861,24,40,1,"Monday, April 3, 2023",User,2023
8254,24,9,1,"Sunday, December 3, 2023",User,2023
8564,24,15,1,"Thursday, June 1, 2023",User,2023
8713,24,176,1,"Tuesday, April 18, 2023",User,2023
8781,24,111,1,"Saturday, December 9, 2023",User,2023
9187,24,176,1,"Wednesday, June 28, 2023",User,2023
9208,24,143,1,"Tuesday, April 11, 2023",User,2023
9496,24,162,1,"Friday, July 14, 2023",User,2023
9634,24,78,1,"Tuesday, March 21, 2023",User,2023
129,24,193,1,"Tuesday, July 2, 2024",User,2024
788,24,200,1,"Sunday, August 6, 2023",User,2023
846,24,143,1,"Tuesday, August 29, 2023",User,2023
1154,24,143,1,"Wednesday, July 12, 2023",User,2023
1255,24,6,1,"Sunday, January 8, 2023",User,2023
1384,24,59,1,"Saturday, July 8, 2023",User,2023
1671,24,87,1,"Thursday, May 25, 2023",User,2023
1768,24,103,1,"Saturday, January 28, 2023",User,2023
1794,24,174,1,"Saturday, December 30, 2023",User,2023
1895,24,65,1,"Friday, June 2, 2023",User,2023
2004,24,84,1,"Wednesday, October 18, 2023",User,2023
2076,24,143,1,"Tuesday, August 29, 2023",User,2023
2695,24,134,1,"Tuesday, August 8, 2023",User,2023
2829,24,2,1,"Wednesday, April 12, 2023",User,2023
2924,24,120,1,"Tuesday, November 28, 2023",User,2023
3370,24,105,1,"Friday, April 14, 2023",User,2023
3918,24,96,1,"Tuesday, June 20, 2023",User,2023
4153,24,10,1,"Sunday, March 19, 2023",User,2023
337,24,77,1,"Saturday, March 12, 2022",User,2022
356,24,90,1,"Thursday, December 22, 2022",User,2022
1030,24,131,1,"Saturday, October 26, 2024",User,2024
1056,24,187,1,"Thursday, November 21, 2024",User,2024
1412,24,141,1,"Thursday, December 11, 2025",User,2025
136,16,136,1,"Saturday, March 18, 2023",User,2023
153,16,151,1,"Thursday, October 26, 2023",User,2023
244,16,181,1,"Saturday, July 22, 2023",User,2023
626,16,144,1,"Saturday, June 17, 2023",User,2023
768,16,186,1,"Sunday, December 31, 2023",User,2023
1199,16,125,1,"Tuesday, September 26, 2023",User,2023
1329,16,27,1,"Friday, January 27, 2023",User,2023
1562,16,180,1,"Friday, January 6, 2023",User,2023
1563,16,41,1,"Monday, October 23, 2023",User,2023
2204,16,18,1,"Friday, December 8, 2023",User,2023
2356,16,141,1,"Saturday, July 22, 2023",User,2023
2401,16,21,1,"Friday, January 13, 2023",User,2023
2526,16,141,1,"Thursday, February 9, 2023",User,2023
2973,16,27,1,"Saturday, April 22, 2023",User,2023
3095,16,59,1,"Tuesday, November 28, 2023",User,2023
3161,16,139,1,"Tuesday, August 22, 2023",User,2023
3428,16,26,1,"Tuesday, January 31, 2023",User,2023
3439,16,34,1,"Friday, June 30, 2023",User,2023
3508,16,5,1,"Tuesday, October 17, 2023",User,2023
3642,16,5,1,"Thursday, August 17, 2023",User,2023
4319,16,111,1,"Saturday, March 11, 2023",User,2023
4551,16,65,1,"Friday, September 22, 2023",User,2023
4922,16,174,1,"Thursday, February 16, 2023",User,2023
5317,16,166,1,"Wednesday, November 1, 2023",User,2023
5385,16,46,1,"Monday, November 27, 2023",User,2023
5824,16,179,1,"Thursday, September 14, 2023",User,2023
6191,16,78,1,"Wednesday, October 4, 2023",User,2023
6262,16,57,1,"Monday, July 10, 2023",User,2023
6428,16,159,1,"Tuesday, July 18, 2023",User,2023
6450,16,140,1,"Friday, December 8, 2023",User,2023
6481,16,96,1,"Saturday, February 4, 2023",User,2023
6545,16,192,1,"Wednesday, May 3, 2023",User,2023
6616,16,181,1,"Thursday, February 9, 2023",User,2023
6727,16,58,1,"Friday, October 13, 2023",User,2023
7274,16,199,1,"Friday, July 14, 2023",User,2023
7979,16,71,1,"Tuesday, November 21, 2023",User,2023
8263,16,89,1,"Monday, January 30, 2023",User,2023
8327,16,115,1,"Wednesday, February 15, 2023",User,2023
8443,16,23,1,"Sunday, May 28, 2023",User,2023
8453,16,13,1,"Wednesday, August 23, 2023",User,2023
8833,16,56,1,"Wednesday, September 20, 2023",User,2023
9333,16,128,1,"Sunday, July 23, 2023",User,2023
9375,16,103,1,"Wednesday, April 19, 2023",User,2023
9524,16,110,1,"Tuesday, March 14, 2023",User,2023
9618,16,23,1,"Thursday, November 9, 2023",User,2023
9828,16,190,1,"Saturday, December 30, 2023",User,2023
9980,16,142,1,"Monday, February 20, 2023",User,2023
136,16,136,1,"Friday, December 1, 2023",User,2023
153,16,151,1,"Friday, June 2, 2023",User,2023
244,16,181,1,"Tuesday, June 13, 2023",User,2023
626,16,144,1,"Wednesday, September 27, 2023",User,2023
768,16,186,1,"Sunday, November 5, 2023",User,2023
1199,16,125,1,"Tuesday, September 26, 2023",User,2023
1329,16,27,1,"Friday, January 27, 2023",User,2023
1562,16,180,1,"Friday, January 6, 2023",User,2023
1563,16,41,1,"Monday, October 23, 2023",User,2023
2204,16,18,1,"Friday, December 8, 2023",User,2023
2356,16,141,1,"Saturday, July 22, 2023",User,2023
2401,16,21,1,"Friday, January 13, 2023",User,2023
2526,16,141,1,"Thursday, February 9, 2023",User,2023
2973,16,27,1,"Saturday, April 22, 2023",User,2023
3095,16,59,1,"Tuesday, November 28, 2023",User,2023
3161,16,139,1,"Tuesday, August 22, 2023",User,2023
3428,16,26,1,"Tuesday, January 31, 2023",User,2023
3439,16,34,1,"Friday, June 30, 2023",User,2023
3508,16,5,1,"Tuesday, October 17, 2023",User,2023
3642,16,5,1,"Thursday, August 17, 2023",User,2023
4319,16,111,1,"Saturday, March 11, 2023",User,2023
4551,16,65,1,"Friday, September 22, 2023",User,2023
839,16,120,1,"Thursday, April 18, 2024",User,2024
396,4,148,1,"Saturday, September 16, 2023",User,2023
430,4,118,1,"Friday, May 5, 2023",User,2023
471,4,27,1,"Wednesday, November 8, 2023",User,2023
579,4,97,1,"Friday, July 28, 2023",User,2023
987,4,194,1,"Tuesday, December 19, 2023",User,2023
1111,4,60,1,"Monday, November 20, 2023",User,2023
1147,4,158,1,"Monday, February 13, 2023",User,2023
1187,4,73,1,"Friday, April 14, 2023",User,2023
1191,4,81,1,"Sunday, March 5, 2023",User,2023
1615,4,106,1,"Saturday, March 11, 2023",User,2023
2008,4,19,1,"Friday, April 7, 2023",User,2023
2091,4,128,1,"Saturday, December 16, 2023",User,2023
2587,4,3,1,"Wednesday, January 11, 2023",User,2023
2698,4,189,1,"Sunday, May 28, 2023",User,2023
2934,4,52,1,"Thursday, December 28, 2023",User,2023
3227,4,197,1,"Thursday, November 2, 2023",User,2023
3248,4,126,1,"Monday, April 17, 2023",User,2023
3258,4,30,1,"Wednesday, December 13, 2023",User,2023
3437,4,144,1,"Tuesday, October 3, 2023",User,2023
3504,4,20,1,"Friday, January 13, 2023",User,2023
3820,4,102,1,"Thursday, May 4, 2023",User,2023
3909,4,92,1,"Thursday, August 10, 2023",User,2023
4031,4,122,1,"Sunday, October 8, 2023",User,2023
4196,4,131,1,"Wednesday, April 19, 2023",User,2023
4451,4,128,1,"Friday, July 14, 2023",User,2023
4640,4,162,1,"Thursday, January 26, 2023",User,2023
4958,4,159,1,"Tuesday, December 26, 2023",User,2023
5010,4,74,1,"Thursday, April 13, 2023",User,2023
5618,4,173,1,"Thursday, June 15, 2023",User,2023
5667,4,100,1,"Tuesday, February 21, 2023",User,2023
5788,4,167,1,"Saturday, January 28, 2023",User,2023
5793,4,125,1,"Wednesday, January 25, 2023",User,2023
5870,4,100,1,"Thursday, December 7, 2023",User,2023
5871,4,134,1,"Thursday, March 16, 2023",User,2023
5941,4,37,1,"Tuesday, October 10, 2023",User,2023
6028,4,72,1,"Saturday, June 3, 2023",User,2023
6824,4,86,1,"Wednesday, November 22, 2023",User,2023
7084,4,80,1,"Monday, January 9, 2023",User,2023
7095,4,36,1,"Friday, August 11, 2023",User,2023
7450,4,90,1,"Thursday, June 8, 2023",User,2023
8594,4,132,1,"Thursday, December 14, 2023",User,2023
8614,4,141,1,"Monday, August 7, 2023",User,2023
8952,4,61,1,"Thursday, June 22, 2023",User,2023
8996,4,111,1,"Friday, February 17, 2023",User,2023
9060,4,171,1,"Tuesday, March 28, 2023",User,2023
396,4,148,1,"Friday, April 28, 2023",User,2023
430,4,118,1,"Thursday, June 15, 2023",User,2023
471,4,27,1,"Wednesday, November 8, 2023",User,2023
579,4,97,1,"Monday, July 24, 2023",User,2023
987,4,194,1,"Wednesday, March 13, 2024",User,2024
1111,4,60,1,"Monday, November 20, 2023",User,2023
1147,4,158,1,"Monday, February 13, 2023",User,2023
1187,4,73,1,"Friday, April 14, 2023",User,2023
1191,4,81,1,"Sunday, March 5, 2023",User,2023
1615,4,106,1,"Saturday, March 11, 2023",User,2023
2008,4,19,1,"Friday, April 7, 2023",User,2023
2091,4,128,1,"Saturday, December 16, 2023",User,2023
2587,4,3,1,"Wednesday, January 11, 2023",User,2023
2698,4,189,1,"Sunday, May 28, 2023",User,2023
2934,4,52,1,"Thursday, December 28, 2023",User,2023
3227,4,197,1,"Thursday, November 2, 2023",User,2023
3248,4,126,1,"Monday, April 17, 2023",User,2023
3258,4,30,1,"Wednesday, December 13, 2023",User,2023
3437,4,144,1,"Tuesday, October 3, 2023",User,2023
3504,4,20,1,"Friday, January 13, 2023",User,2023
3820,4,102,1,"Thursday, May 4, 2023",User,2023
3909,4,92,1,"Thursday, August 10, 2023",User,2023
4031,4,122,1,"Sunday, October 8, 2023",User,2023
4196,4,131,1,"Wednesday, April 19, 2023",User,2023
4451,4,128,1,"Friday, July 14, 2023",User,2023
4640,4,162,1,"Thursday, January 26, 2023",User,2023
1101,4,173,1,"Thursday, May 1, 2025",User,2025
92,38,125,1,"Wednesday, March 29, 2023",User,2023
219,38,188,1,"Thursday, September 28, 2023",User,2023
558,38,49,1,"Tuesday, October 17, 2023",User,2023
686,38,165,1,"Monday, January 23, 2023",User,2023
792,38,197,1,"Tuesday, November 14, 2023",User,2023
807,38,93,1,"Tuesday, August 15, 2023",User,2023
817,38,162,1,"Saturday, February 18, 2023",User,2023
1218,38,183,1,"Monday, November 20, 2023",User,2023
1616,38,18,1,"Monday, October 9, 2023",User,2023
1660,38,93,1,"Tuesday, December 12, 2023",User,2023
2114,38,93,1,"Monday, November 6, 2023",User,2023
2479,38,140,1,"Friday, June 30, 2023",User,2023
2652,38,147,1,"Thursday, August 10, 2023",User,2023
2831,38,6,1,"Wednesday, October 25, 2023",User,2023
2930,38,30,1,"Tuesday, November 28, 2023",User,2023
3421,38,196,1,"Tuesday, January 10, 2023",User,2023
3446,38,180,1,"Saturday, October 14, 2023",User,2023
3520,38,60,1,"Monday, October 2, 2023",User,2023
3636,38,50,1,"Wednesday, May 3, 2023",User,2023
3959,38,64,1,"Saturday, June 3, 2023",User,2023
4218,38,109,1,"Saturday, June 24, 2023",User,2023
4416,38,50,1,"Monday, March 13, 2023",User,2023
4696,38,99,1,"Monday, August 28, 2023",User,2023
4717,38,3,1,"Tuesday, September 19, 2023",User,2023
4960,38,109,1,"Thursday, June 8, 2023",User,2023
5132,38,133,1,"Thursday, December 14, 2023",User,2023
5199,38,117,1,"Wednesday, July 26, 2023",User,2023
5467,38,60,1,"Thursday, December 28, 2023",User,2023
5768,38,84,1,"Wednesday, January 4, 2023",User,2023
5814,38,8,1,"Sunday, January 8, 2023",User,2023
5869,38,124,1,"Saturday, December 9, 2023",User,2023
6029,38,53,1,"Thursday, May 25, 2023",User,2023
6156,38,102,1,"Sunday, June 18, 2023",User,2023
6367,38,19,1,"Saturday, February 18, 2023",User,2023
6371,38,115,1,"Friday, June 23, 2023",User,2023
6885,38,104,1,"Wednesday, April 26, 2023",User,2023
6989,38,87,1,"Sunday, April 16, 2023",User,2023
6997,38,107,1,"Friday, June 23, 2023",User,2023
7631,38,154,1,"Friday, August 4, 2023",User,2023
7673,38,82,1,"Saturday, May 6, 2023",User,2023
7980,38,60,1,"Thursday, July 13, 2023",User,2023
8473,38,120,1,"Friday, January 13, 2023",User,2023
8512,38,57,1,"Friday, May 12, 2023",User,2023
9121,38,88,1,"Monday, May 1, 2023",User,2023
9373,38,106,1,"Friday, July 21, 2023",User,2023
9674,38,64,1,"Friday, October 13, 2023",User,2023
9841,38,139,1,"Friday, September 15, 2023",User,2023
92,38,125,1,"Monday, December 18, 2023",User,2023
219,38,188,1,"Tuesday, September 5, 2023",User,2023
558,38,49,1,"Friday, June 23, 2023",User,2023
686,38,165,1,"Tuesday, January 17, 2023",User,2023
792,38,197,1,"Wednesday, June 14, 2023",User,2023
807,38,93,1,"Sunday, May 7, 2023",User,2023
817,38,162,1,"Wednesday, July 19, 2023",User,2023
1218,38,183,1,"Monday, November 20, 2023",User,2023
1616,38,18,1,"Monday, October 9, 2023",User,2023
1660,38,93,1,"Tuesday, December 12, 2023",User,2023
2114,38,93,1,"Monday, November 6, 2023",User,2023
2479,38,140,1,"Friday, June 30, 2023",User,2023
2652,38,147,1,"Thursday, August 10, 2023",User,2023
2831,38,6,1,"Wednesday, October 25, 2023",User,2023
2930,38,30,1,"Tuesday, November 28, 2023",User,2023
3421,38,196,1,"Tuesday, January 10, 2023",User,2023
3446,38,180,1,"Saturday, October 14, 2023",User,2023
3520,38,60,1,"Monday, October 2, 2023",User,2023
3636,38,50,1,"Wednesday, May 3, 2023",User,2023
3959,38,64,1,"Saturday, June 3, 2023",User,2023
4218,38,109,1,"Saturday, June 24, 2023",User,2023
4416,38,50,1,"Monday, March 13, 2023",User,2023
4696,38,99,1,"Monday, August 28, 2023",User,2023
4717,38,3,1,"Tuesday, September 19, 2023",User,2023
308,38,193,1,"Monday, April 11, 2022",User,2022
48,12,122,1,"Thursday, March 9, 2023",User,2023
292,12,64,1,"Thursday, June 8, 2023",User,2023
455,12,131,1,"Wednesday, May 24, 2023",User,2023
486,12,70,1,"Friday, June 23, 2023",User,2023
735,12,98,1,"Sunday, April 16, 2023",User,2023
800,12,90,1,"Tuesday, April 11, 2023",User,2023
882,12,34,1,"Saturday, May 27, 2023",User,2023
1392,12,120,1,"Saturday, February 25, 2023",User,2023
1706,12,41,1,"Sunday, January 15, 2023",User,2023
1778,12,190,1,"Thursday, July 13, 2023",User,2023
2052,12,161,1,"Sunday, June 11, 2023",User,2023
2495,12,87,1,"Wednesday, August 16, 2023",User,2023
2547,12,61,1,"Thursday, December 21, 2023",User,2023
2651,12,101,1,"Tuesday, July 11, 2023",User,2023
2943,12,88,1,"Tuesday, July 25, 2023",User,2023
2952,12,115,1,"Tuesday, February 14, 2023",User,2023
3089,12,34,1,"Sunday, December 3, 2023",User,2023
3476,12,169,1,"Tuesday, December 5, 2023",User,2023
3490,12,93,1,"Saturday, August 19, 2023",User,2023
3952,12,70,1,"Tuesday, April 11, 2023",User,2023
4192,12,60,1,"Monday, February 27, 2023",User,2023
4324,12,115,1,"Friday, May 5, 2023",User,2023
4755,12,128,1,"Saturday, June 24, 2023",User,2023
4830,12,46,1,"Saturday, July 8, 2023",User,2023
5053,12,15,1,"Wednesday, September 6, 2023",User,2023
5360,12,77,1,"Tuesday, August 29, 2023",User,2023
5989,12,184,1,"Thursday, February 9, 2023",User,2023
6089,12,46,1,"Monday, April 24, 2023",User,2023
6158,12,85,1,"Monday, August 7, 2023",User,2023
6284,12,19,1,"Tuesday, May 2, 2023",User,2023
7009,12,162,1,"Saturday, February 4, 2023",User,2023
7710,12,115,1,"Thursday, December 7, 2023",User,2023
7740,12,144,1,"Thursday, January 26, 2023",User,2023
8016,12,54,1,"Sunday, September 3, 2023",User,2023
8027,12,72,1,"Tuesday, March 7, 2023",User,2023
8064,12,164,1,"Wednesday, September 20, 2023",User,2023
8197,12,182,1,"Tuesday, December 5, 2023",User,2023
8807,12,27,1,"Friday, July 7, 2023",User,2023
8906,12,100,1,"Saturday, June 3, 2023",User,2023
8977,12,198,1,"Monday, June 12, 2023",User,2023
8982,12,168,1,"Saturday, April 1, 2023",User,2023
9051,12,99,1,"Friday, April 21, 2023",User,2023
